edad,ingreso_mensual,antiguedad_laboral_anios,score_crediticio,deuda_total,ratio_endeudamiento,numero_creditos_activos,retrasos_12m,limite_credito_solicitado,ahorros,aprobado
60,4524.88,19.4,554,1994.32,0.66,2,2,5064.44,9571.57,0
28,3312.69,7.05,758,7841.67,0.71,7,0,10051.6,14403.99,1
40,4849.73,26.54,660,2616.03,0.28,3,1,7858.02,5242.17,1
69,3593.64,5.13,408,7961.6,0.21,6,3,8592.6,6508.69,0
58,3965.16,18.64,391,8746.42,0.58,3,4,12368.88,6247.07,0
29,4908.19,16.67,354,8726.79,0.72,0,4,6644.04,266.44,0
32,5162.2,14.55,659,10935.73,0.27,2,2,8906.07,4845.2,1
56,3711.83,16.35,764,1468.51,0.77,2,0,7067.6,6990.93,1
49,3649.91,15.57,596,2724.01,0.47,7,1,7387.39,8730.44,1
44,5081.51,9.75,537,3953.23,0.55,0,1,12271.68,14831.77,1
28,1675.94,16.21,766,4028.26,0.73,2,2,9404.52,1987.86,0
33,5389.25,4.93,721,8451.92,0.48,4,1,7858.74,14601.55,1
48,5348.44,4.64,584,6982.17,0.62,5,4,8401.26,10392.82,0
39,3272.94,19.96,845,2958.6,0.93,0,1,8381.52,5000.44,1
61,5259.11,16.29,450,4124.66,0.87,7,1,6795.19,12252.12,0
44,4529.82,20.39,363,1746.0,0.82,7,2,7711.07,3023.54,0
63,4613.84,18.47,775,4411.0,0.77,3,3,5752.07,13286.5,1
39,2171.48,21.06,449,1353.36,0.09,2,4,12242.81,110.32,0
62,3777.58,9.57,844,11414.49,0.41,3,0,11210.98,6722.69,1
33,4040.12,34.4,843,8091.85,0.54,0,4,9854.74,12844.2,1
42,3848.93,9.13,429,4471.02,0.31,2,1,6207.47,1046.02,0
41,3867.93,8.78,495,5098.28,0.89,5,4,7886.93,5287.83,0
57,3957.33,9.74,828,8036.5,0.41,0,4,10352.56,14175.76,1
42,1685.79,1.25,796,5529.97,0.92,1,0,5857.4,6805.34,0
35,4032.54,34.69,542,9503.44,0.74,5,0,7291.4,7801.16,1
54,3597.89,29.69,639,6113.29,0.32,5,4,9224.8,12300.33,1
32,4130.14,34.02,763,12782.29,0.81,4,2,11636.57,4950.48,1
30,3770.4,16.0,642,7674.63,0.43,5,4,10921.66,0.0,0
54,4204.32,29.05,478,2163.84,0.94,2,0,2160.23,14072.14,0
23,4456.31,27.82,332,2428.14,0.44,6,4,5866.17,6805.66,0
39,5769.92,7.5,489,3940.17,0.52,7,1,8906.56,8400.86,1
61,3481.27,18.88,339,11105.43,0.24,3,1,9185.93,14804.31,0
64,5693.39,2.11,740,4593.46,0.45,3,3,10594.94,5292.48,0
24,3992.69,28.19,699,8488.57,0.32,2,4,10692.53,11693.88,1
64,3418.37,12.3,521,1126.66,0.75,1,4,11612.42,7231.87,0
51,2929.72,29.07,706,7248.46,0.46,7,1,10019.46,9607.99,1
48,4965.92,21.6,443,2217.45,0.41,0,0,14564.89,1881.65,1
47,2869.37,19.76,465,4105.4,0.44,5,0,11925.99,4125.6,0
23,5007.46,9.61,399,5560.84,0.74,0,0,11744.62,8619.71,0
68,4509.25,27.49,681,1230.96,0.69,1,4,14757.09,16156.0,1
51,3703.31,7.46,668,12904.86,0.64,1,4,11116.02,14234.57,0
30,3616.55,4.66,789,2052.8,0.62,7,2,10792.09,2514.79,0
67,4631.02,11.1,495,4015.17,0.18,6,2,10656.49,5220.64,1
64,4339.18,23.58,364,10890.89,0.45,7,2,8018.76,10143.24,0
49,4856.91,25.32,751,8510.35,0.63,2,0,10091.07,7290.09,1
27,4201.66,2.86,552,0.0,0.35,2,0,8782.94,6446.01,1
30,3750.84,32.21,316,6882.53,0.65,0,1,11972.31,12097.08,0
29,4675.98,7.04,784,8929.6,0.8,1,1,10766.94,5466.87,1
64,3147.09,30.88,576,2397.97,0.1,1,2,5526.82,1060.67,1
53,4947.73,19.36,358,5596.46,0.59,1,2,9498.32,10002.17,0
36,4249.6,34.39,513,3265.66,0.06,0,1,9251.24,15201.27,1
29,3216.77,3.03,476,3238.0,0.56,5,3,10742.02,5183.21,0
42,3305.02,20.56,518,11001.97,0.43,0,1,8555.38,12799.38,1
49,3914.95,16.84,700,8690.51,0.46,5,4,10610.77,11349.64,0
44,2597.39,6.66,539,3020.92,0.14,4,1,5970.58,13145.35,1
54,5429.29,26.21,791,1762.16,0.66,1,0,13749.35,11043.32,1
47,5054.39,16.46,427,7990.42,0.81,4,3,12063.24,9404.44,0
27,3235.32,30.23,730,6361.67,0.55,1,4,7894.9,7556.17,0
60,4100.68,29.31,754,4623.3,0.53,6,4,11941.14,2305.94,1
59,5697.8,8.19,315,6402.38,0.63,5,3,8519.51,5703.65,0
55,4556.59,11.52,339,1548.47,0.74,5,1,12002.49,6407.1,0
41,3303.91,9.0,528,3299.87,0.18,3,4,5667.05,4677.12,0
22,2294.85,26.04,624,3327.25,0.39,4,2,9701.67,6224.67,0
68,2751.02,29.14,390,9540.87,0.18,4,1,5765.46,6130.13,1
69,5254.23,27.89,605,5597.02,0.51,3,1,10993.73,4628.72,1
21,4480.37,0.04,329,2495.34,0.73,0,4,10444.97,11328.44,0
31,3041.58,21.18,541,3330.62,0.76,5,3,12119.61,12766.5,0
24,4826.86,1.18,515,9060.67,0.42,0,4,9007.48,8357.3,0
50,3878.64,34.63,713,6797.53,0.57,3,2,8360.91,14011.25,1
51,3608.58,31.26,479,3997.93,0.08,5,2,4535.88,6902.62,1
58,3737.7,12.67,550,4563.34,0.57,5,0,8041.19,5934.54,1
33,3788.26,12.22,714,8009.48,0.13,7,0,8797.77,6305.71,1
30,5682.39,3.86,312,4741.53,0.35,2,0,5207.61,4942.27,0
40,3361.09,19.25,591,4908.04,0.61,4,1,9440.32,7151.11,0
59,3842.91,22.69,514,3539.41,0.34,1,3,11550.65,2878.95,0
65,5384.08,25.53,459,0.0,0.64,5,0,9976.35,12325.91,1
54,5536.66,4.98,574,7538.24,0.48,4,4,10054.78,7224.27,0
37,3328.89,19.19,592,5166.02,0.69,4,2,7888.77,6502.1,0
49,6036.37,24.53,439,8268.68,0.37,1,2,8812.87,9026.92,1
23,5180.39,28.63,487,15436.75,0.57,0,4,9870.14,7233.67,0
69,2880.42,0.63,688,4595.72,0.65,5,1,13791.45,11607.9,0
28,5807.35,16.99,471,7529.9,0.81,3,2,12881.76,5407.5,0
40,2885.61,10.5,347,4535.09,0.25,7,2,6616.8,9731.15,0
48,4806.7,19.13,697,3343.82,0.35,7,4,6033.12,10945.52,1
44,3176.05,18.89,625,3136.75,0.31,5,0,9153.4,1433.72,1
58,2615.9,13.82,383,4504.6,0.41,5,1,6673.49,6763.57,0
37,4959.03,33.57,512,5793.36,0.82,0,3,7734.79,6933.77,0
58,4577.09,22.07,307,11134.2,0.38,1,2,12299.91,5565.47,0
45,4127.54,11.11,345,6815.26,0.71,4,1,8760.63,16286.68,0
44,4371.84,32.96,301,3889.16,0.46,0,0,12020.67,11713.32,1
40,4109.89,12.01,518,8752.81,0.11,6,3,7986.14,10167.74,1
32,3970.51,27.4,480,2813.33,0.57,3,1,12552.97,6919.43,0
43,3248.26,26.17,599,7873.3,0.46,4,1,11263.95,5537.81,1
27,4721.46,4.81,561,6387.26,0.11,7,0,9900.06,5783.57,1
21,4220.9,12.19,527,3973.78,0.61,4,1,8556.5,6889.2,0
31,3983.61,8.27,837,7078.41,0.56,4,3,5729.47,4519.63,1
63,3694.4,33.37,627,9193.9,0.54,7,3,9517.03,2154.81,0
30,3950.72,15.18,827,7676.84,0.47,3,2,11590.21,12400.87,1
25,2847.61,30.86,583,0.0,0.18,2,1,8949.47,10877.02,1
65,3925.24,21.49,387,117.26,0.71,6,1,9418.02,8294.91,0
27,3322.58,26.85,726,5262.5,0.92,0,0,9453.7,8163.46,1
40,5347.14,8.1,679,4679.89,0.64,5,4,9931.63,13965.72,0
63,3351.46,13.26,738,1096.87,0.94,6,1,9535.61,3921.12,0
26,3799.16,28.79,305,7956.17,0.59,1,0,8624.91,8540.54,0
42,4215.23,24.75,692,7114.82,0.34,5,3,8898.12,9085.63,1
52,4910.78,32.38,671,9393.29,0.53,2,3,9373.69,8120.86,1
61,4612.5,27.22,381,6483.95,0.43,0,4,8632.59,8576.98,0
43,4215.09,23.47,845,11008.97,0.35,2,2,5264.5,12086.64,1
27,6129.05,23.57,344,3542.24,0.7,5,2,13782.77,2928.06,0
22,4186.41,9.6,631,4356.04,0.38,3,2,6430.32,5424.8,1
61,4489.44,4.96,401,7645.79,0.24,6,1,8531.3,8094.07,0
69,6640.33,20.69,678,6789.64,0.32,2,4,11051.45,6775.54,1
31,3406.81,20.71,570,799.13,0.35,5,4,5768.74,5380.23,0
67,5061.12,30.35,650,3101.49,0.84,2,0,7693.39,7399.06,1
51,4597.42,8.84,391,7445.29,0.83,1,0,10297.65,9896.98,0
33,3025.81,8.63,304,5978.58,0.59,7,3,9841.87,10979.66,0
38,3645.03,32.36,742,3299.65,0.03,5,1,8186.31,5230.47,1
61,4945.37,16.86,455,4664.7,0.47,4,2,5855.05,7239.5,0
28,2906.06,16.98,349,5101.69,0.28,4,4,7546.06,7284.49,0
43,4035.57,22.72,542,4907.33,0.83,0,4,6291.8,8689.57,0
42,5034.08,0.3,675,7019.77,0.29,5,1,9480.75,9570.41,1
54,3988.94,6.47,586,7635.58,0.22,5,3,12132.87,7527.95,0
67,4439.55,31.95,637,3134.55,0.33,7,0,13404.11,172.7,1
53,3604.09,4.46,600,12846.1,0.11,1,3,12571.87,4563.05,0
64,3643.34,32.44,786,6530.78,0.76,1,4,9872.1,3952.3,0
56,3651.63,32.28,669,5183.18,0.65,7,0,8780.3,5527.49,1
37,3886.9,2.14,444,11495.46,0.25,2,1,10232.13,5591.25,0
42,4764.83,18.15,545,5627.15,0.08,6,2,9530.01,8751.21,1
30,4268.74,10.51,625,1901.5,0.76,6,0,11858.43,11153.38,1
28,5960.89,23.36,454,1451.09,0.77,4,4,9230.55,3340.55,0
39,4692.56,32.65,555,3724.38,0.1,6,0,10738.12,6017.24,1
60,4448.44,10.75,683,3603.26,0.86,5,1,7633.12,2502.21,0
46,6207.44,4.86,505,75.12,0.3,6,4,10750.65,8718.02,0
42,4102.44,32.72,330,4332.29,0.29,2,4,6977.84,9526.56,0
58,3479.54,27.06,413,2855.26,0.6,2,3,11747.09,10524.38,0
42,4337.03,12.87,336,9570.34,0.32,0,0,13210.16,8076.6,0
37,3226.84,29.76,758,6945.36,0.21,5,3,11220.87,8582.11,1
58,4661.39,18.38,563,2913.02,0.41,6,2,8687.31,3144.9,1
42,5419.13,3.64,670,8772.29,0.88,6,4,12840.81,6662.7,0
54,4769.93,13.18,508,4954.26,0.84,4,1,7751.17,0.0,0
24,3834.95,25.92,365,0.0,0.75,7,4,12355.78,13269.91,0
69,4071.08,10.98,458,5470.77,0.44,3,3,10487.29,5353.91,0
40,4631.91,22.62,761,10071.34,0.39,4,3,11420.27,13156.69,1
40,5254.21,6.13,463,5793.01,0.43,4,0,9078.14,6925.67,1
65,3843.18,27.35,680,3612.17,0.14,1,2,6659.91,6322.32,1
52,3829.38,7.18,752,5794.88,0.5,7,0,10579.12,7553.02,1
41,5171.47,11.73,555,3723.8,0.94,4,1,7255.67,5786.77,0
25,4396.38,27.05,642,7404.99,0.16,0,0,8442.01,13513.63,1
50,4508.87,6.87,626,6441.66,0.77,5,0,9193.85,10467.03,1
26,4632.98,15.89,310,4557.13,0.69,5,4,9969.84,7475.54,0
49,3510.55,28.36,301,8145.05,0.25,2,2,6979.31,8871.01,0
33,4069.46,22.4,434,10906.42,0.68,0,1,6153.77,7475.0,0
57,5150.7,2.78,586,6636.92,0.56,7,3,7963.71,2945.39,0
34,4061.82,3.56,539,9646.08,0.56,0,3,8425.93,2930.32,0
68,4025.43,27.03,761,8216.78,0.43,5,1,9981.49,4069.09,1
42,4469.94,1.88,432,5038.13,0.48,5,3,8985.22,9130.58,0
38,4550.75,5.48,449,5784.85,0.73,4,0,6651.44,7582.67,0
32,6473.83,2.16,530,10291.49,0.29,6,0,4576.12,7184.67,1
44,3480.55,6.74,560,6881.81,0.3,3,0,13771.66,9445.41,1
66,4329.36,21.68,566,8682.5,0.15,0,3,9788.96,8277.72,1
27,6005.72,10.62,718,738.65,0.64,0,1,10417.36,8810.1,1
41,4235.0,0.9,362,8049.69,0.55,5,4,10004.14,11466.02,0
43,4543.71,22.84,751,202.27,0.17,3,2,10709.65,11018.69,1
39,2905.55,20.46,502,11838.02,0.85,3,1,7108.31,9653.11,0
25,5074.84,19.07,365,6664.63,0.7,1,1,9279.5,4247.18,0
65,4983.87,21.04,579,8452.45,0.31,2,4,11345.34,10626.06,1
65,4938.53,22.22,693,3572.71,0.48,1,4,7214.49,11044.19,1
59,4043.86,6.8,551,5470.04,0.76,1,0,5870.95,2406.55,0
60,4536.42,0.5,734,2251.28,0.69,1,0,12032.02,12010.5,1
58,4145.83,13.79,643,2659.57,0.29,2,4,12386.76,7010.35,1
23,4965.93,0.58,345,6340.93,0.64,2,4,10899.4,4593.05,0
65,4194.34,14.59,496,4587.07,0.61,7,4,8178.3,9850.02,0
64,4908.98,28.94,533,4724.69,0.16,6,2,11881.5,12900.33,1
57,3012.39,3.79,495,5123.04,0.69,3,1,5059.41,6196.42,0
43,3912.89,23.93,694,9955.35,0.22,2,4,11095.95,13788.02,1
35,1660.84,21.32,545,8822.39,0.88,5,3,10339.56,5879.69,0
65,4074.32,29.64,659,11620.88,0.54,3,4,8872.41,10192.1,0
68,4895.73,18.39,751,4938.09,0.55,5,2,4870.53,13004.51,1
28,3975.96,23.99,476,3868.47,0.33,5,3,7377.3,9983.37,0
22,6307.05,26.72,809,6441.85,0.12,0,2,11758.78,11834.67,1
26,3319.42,21.43,404,8090.82,0.04,7,4,9204.58,0.0,0
64,3904.19,7.26,603,1304.26,0.36,4,3,7334.35,3129.73,0
47,3380.09,32.6,537,7759.92,0.75,0,2,7371.29,5156.35,0
41,3757.13,16.66,717,4794.58,0.63,6,4,9158.96,8327.55,0
36,3786.56,7.67,743,7230.66,0.28,3,1,11263.68,5330.43,1
37,2888.63,29.67,564,6718.97,0.25,4,0,11925.06,8346.54,1
69,3331.12,21.99,741,4864.1,0.23,3,1,12508.51,9578.46,1
44,6020.18,13.09,689,3270.08,0.49,3,3,11512.58,6483.87,1
26,3971.65,25.89,699,4912.0,0.42,6,3,11537.97,3125.97,1
40,5020.78,16.44,552,9183.15,0.36,4,4,13374.5,14496.67,0
23,3069.9,23.0,824,315.7,0.51,1,2,10385.26,12357.53,1
63,4101.58,30.63,578,6253.24,0.88,7,3,12244.44,5811.85,0
47,4685.02,0.67,773,5234.21,0.78,6,4,12370.47,7141.41,0
60,4051.13,26.33,690,5102.64,0.14,5,1,9729.76,7768.18,1
57,3746.61,32.16,379,6331.36,0.65,4,0,6569.66,7117.31,0
57,4036.7,28.94,794,7059.12,0.49,0,1,10831.7,7632.16,1
22,4230.13,34.94,534,5701.42,0.62,6,3,11367.63,9912.57,0
32,4948.93,14.92,474,9844.87,0.15,7,0,15143.32,9941.25,1
64,5282.36,8.38,753,4776.67,0.2,4,2,6488.0,5443.62,1
42,3024.75,12.54,834,12560.66,0.07,7,2,13477.6,7595.74,1
41,2364.62,1.21,705,0.0,0.35,3,2,11532.77,10490.98,1
24,4031.36,22.76,627,10770.73,0.85,5,3,9799.33,9596.04,0
29,4206.79,4.6,645,4564.78,0.82,6,2,8099.81,5993.95,0
57,4843.78,30.18,315,1861.24,0.25,1,2,9209.65,1192.33,0
24,5157.35,34.78,503,2834.21,0.77,2,2,5659.45,5883.54,0
23,3608.36,14.92,538,4080.64,0.86,4,0,8296.33,9632.28,0
44,6046.31,26.23,804,6165.57,0.98,7,3,9460.49,7384.14,1
40,4432.89,9.88,834,5396.03,0.34,6,2,8048.45,10938.22,1
62,2621.91,34.73,848,9782.81,0.67,3,2,11334.63,4046.24,1
28,5061.42,32.24,425,5177.78,0.23,4,2,11169.54,6752.22,1
69,4451.09,23.31,556,4723.1,0.42,1,0,9303.7,12925.9,1
62,4459.45,18.83,693,4545.03,0.48,0,3,11262.39,4549.66,1
39,2778.92,0.69,644,7351.62,0.13,5,3,7294.41,10810.28,0
66,3931.08,34.1,753,5821.64,0.65,3,4,10499.63,4342.39,0
46,4345.07,0.16,487,10471.74,0.23,7,1,8342.24,1789.21,0
35,4064.85,32.33,645,3874.62,0.77,4,2,8979.72,10237.46,1
48,4817.29,16.8,790,4494.05,0.7,1,0,4822.05,7921.47,1
63,5326.81,34.73,605,4132.94,0.28,6,3,9884.26,3850.77,1
32,5566.46,13.75,823,3117.78,0.36,7,2,5619.59,12567.61,1
29,5322.31,11.95,814,4258.87,0.32,3,0,12428.36,1382.57,1
64,4070.74,22.29,358,2736.75,0.51,4,4,8799.14,5875.96,0
55,5740.74,25.74,340,0.0,0.82,7,1,8083.51,14033.32,0
39,4436.8,20.37,692,8.77,0.65,3,3,6172.53,5259.7,1
33,4967.79,1.02,488,1814.91,0.52,3,1,7316.06,10889.64,0
31,3985.64,6.08,532,0.0,0.83,6,3,8775.22,11009.87,0
42,2955.55,14.24,849,2645.41,0.75,4,3,9209.12,11038.55,1
64,2174.14,11.43,485,7175.47,0.2,2,3,12187.82,3812.83,0
50,4369.58,22.75,827,6082.97,0.25,2,4,7526.45,21256.78,1
47,3597.32,33.65,532,27.7,0.73,7,3,7245.97,9768.2,0
38,4197.2,21.92,320,298.0,0.57,5,0,7572.8,10126.03,0
44,5002.82,20.26,632,3361.01,0.07,1,1,7645.13,5233.54,1
30,2835.39,2.13,551,2555.07,0.72,5,0,9669.77,8703.89,0
62,2626.46,10.4,374,6870.14,0.23,4,2,6266.81,3670.57,0
49,4435.73,28.21,575,5459.55,0.31,2,3,5139.77,9464.26,1
41,4529.92,28.78,789,5847.81,0.1,4,1,6257.07,14883.27,1
59,3959.17,5.73,359,4205.63,0.75,4,3,6499.93,14561.52,0
48,3733.56,24.37,474,8002.8,0.53,5,2,7905.98,9617.64,0
69,2778.58,29.9,356,5704.25,0.39,1,4,10904.69,6339.83,0
23,4126.09,32.48,411,13443.29,0.8,6,2,1500.0,10887.26,0
36,3538.48,16.23,365,7599.69,0.23,5,4,10568.62,8068.09,0
49,4589.23,13.89,489,5839.49,0.82,6,4,9536.2,2745.64,0
33,5050.47,2.45,348,4634.31,0.54,2,1,12043.85,5726.83,0
50,3705.11,10.05,546,3504.24,0.34,3,1,10109.44,4544.1,1
24,4574.97,3.18,385,2128.06,0.42,4,3,7654.5,10770.86,0
30,4368.5,18.83,407,5945.47,0.53,1,2,12490.6,5517.03,0
31,4829.06,7.63,440,7037.09,0.88,5,3,11756.46,7970.17,0
45,5574.61,30.9,365,10305.04,0.86,0,1,9013.52,10341.1,0
22,4793.65,6.08,752,6401.38,0.11,4,1,12292.74,3819.49,1
29,4838.33,1.9,843,8376.4,0.43,1,3,10183.05,8167.73,1
33,4913.7,31.7,385,6481.69,0.54,1,2,7332.86,9669.22,0
62,3821.65,21.27,786,4824.12,0.36,5,3,7759.31,0.0,1
56,4196.84,21.15,681,7219.83,0.6,2,1,7010.24,8667.48,1
44,4511.78,22.79,824,7389.62,0.32,1,2,8461.72,6917.65,1
26,5311.3,1.93,735,4748.84,0.7,1,4,11476.13,1944.15,0
66,5360.63,2.52,521,4719.4,0.41,5,0,3552.0,8294.99,1
52,6235.75,11.17,825,5115.44,0.78,4,4,8159.88,10799.01,1
56,3226.0,15.33,414,0.0,0.53,5,0,8573.22,3872.23,0
35,4165.98,17.62,414,6492.04,0.71,6,4,13055.74,3296.27,0
35,2657.84,25.55,444,996.98,0.24,0,4,8930.61,7141.17,0
32,3722.05,20.66,641,12847.49,0.41,4,2,7639.74,13372.67,1
55,2731.77,16.97,655,5069.37,0.81,2,3,6557.8,12561.81,0
44,5247.08,27.55,339,6450.25,0.81,2,3,6890.97,9825.29,0
65,4878.49,19.31,309,6720.35,0.83,4,1,6300.05,7558.15,0
42,3241.52,1.99,356,81.98,0.15,1,2,8098.62,13529.04,0
68,4503.12,17.62,811,10478.2,0.94,7,0,12662.98,5907.2,1
42,4863.22,12.75,738,3657.09,0.36,7,3,10095.77,4640.87,1
51,5758.74,12.74,444,9156.69,0.13,5,2,11794.85,11095.67,1
26,4945.08,7.11,769,9962.29,0.28,2,4,7729.66,8838.52,1
26,4315.94,24.56,355,8652.47,0.59,3,4,7211.64,6150.28,0
48,4120.74,7.64,831,0.0,0.2,1,0,9236.29,9041.99,1
53,4762.86,4.47,787,2038.44,0.4,5,4,3569.02,7288.39,1
65,4475.07,22.95,830,4255.79,0.31,6,3,7332.72,5549.45,1
60,3774.95,28.04,473,1648.18,0.57,5,0,7871.34,6683.85,1
21,3111.27,31.86,476,5522.03,0.28,6,3,9169.28,11781.0,0
25,5146.83,7.88,676,10711.64,0.65,3,0,4992.97,4769.27,1
24,3557.95,0.18,589,9658.86,0.75,2,2,8051.33,8218.08,0
44,3961.06,18.77,318,4360.68,0.5,3,1,8048.05,7235.87,0
49,4918.15,34.35,845,2139.08,0.41,5,4,4916.0,10040.64,1
31,4152.9,8.2,675,8163.32,0.82,3,3,9418.84,3946.4,0
36,5217.08,12.27,686,8069.1,0.56,7,4,12381.2,9018.42,0
43,3198.96,31.41,669,4812.23,0.41,0,3,8749.79,10925.79,1
33,4884.7,23.06,423,2910.47,0.25,2,4,5394.76,9741.54,0
32,3013.83,21.17,396,10730.38,0.23,5,3,1500.0,11231.17,0
69,2859.07,25.62,409,11212.62,0.77,1,1,9291.58,18287.53,0
32,3269.74,5.7,605,9821.71,0.18,2,2,5726.7,7907.31,1
36,4308.07,15.97,566,8337.43,0.88,4,3,10868.22,10275.25,0
26,3598.34,7.54,807,4382.73,0.68,0,4,8769.12,2113.46,0
66,2967.94,21.16,512,6618.15,0.67,0,3,9373.89,13633.79,0
52,5277.37,22.65,490,2158.93,0.33,2,2,8966.51,3583.68,1
51,3341.6,18.17,775,10759.72,0.76,5,0,8488.27,11895.57,1
38,4101.46,26.39,761,2179.59,0.46,5,0,12300.16,8735.11,1
22,4430.24,5.36,629,3175.69,0.31,1,4,1500.0,13869.22,1
25,3777.56,16.36,623,4744.99,0.48,3,4,12636.74,15213.83,0
34,4526.93,0.33,600,5115.95,0.61,4,2,9769.66,2336.88,0
41,4756.4,8.34,327,10406.48,0.86,6,0,9750.86,13386.44,0
24,4111.71,3.49,446,8339.2,0.19,2,2,12384.38,10179.26,0
29,5133.65,10.44,390,3125.58,0.33,4,2,4502.91,8032.29,0
47,3672.46,31.62,618,6731.64,0.47,3,0,9115.9,5986.4,1
57,3254.55,31.79,430,6606.79,0.71,4,0,7029.72,9128.72,0
65,4384.8,10.12,583,10539.6,0.54,1,4,10400.39,10952.39,0
50,3336.03,19.37,552,389.49,0.47,2,2,8160.84,5313.12,0
23,4539.95,9.59,545,3865.94,0.92,7,2,8793.02,9179.93,0
52,4111.19,8.52,736,2317.52,0.4,7,1,10519.35,7486.59,1
22,3783.09,16.83,503,6298.64,0.43,4,1,8836.47,7524.22,0
33,4720.5,32.7,314,8611.15,0.49,2,1,7962.38,8878.9,0
22,4681.59,31.78,609,5043.12,0.43,5,3,11497.75,8421.07,1
28,1550.61,31.21,631,12776.27,0.57,0,1,5014.68,5735.83,0
34,3915.95,32.56,563,2578.95,0.43,3,2,6829.98,7331.87,1
53,4326.46,29.83,755,6158.57,0.42,2,0,5215.54,1501.82,1
29,4639.59,5.35,309,3510.05,0.62,7,4,12114.29,12353.41,0
50,3713.07,0.59,542,1120.24,0.58,7,3,7696.53,7588.47,0
68,3173.41,11.29,392,4261.05,0.35,7,0,9818.42,5775.61,0
37,4312.64,2.08,414,5830.75,0.38,2,4,8664.94,5172.98,0
58,4811.3,8.16,336,3419.71,0.27,6,0,11800.36,0.0,0
51,2357.75,6.69,426,3477.37,0.1,7,1,7208.45,8174.88,0
67,2855.47,17.65,542,5467.78,0.6,0,1,12333.36,6529.75,0
36,3674.78,32.6,700,3433.08,0.06,6,3,8190.07,5423.63,1
49,1881.57,23.92,825,8683.14,0.32,1,1,4026.1,5754.57,1
37,3665.59,24.13,842,7632.49,0.85,7,2,8809.25,13505.66,1
61,4936.99,16.27,811,5860.82,0.49,5,0,12461.47,4249.65,1
23,3247.36,29.89,831,8994.15,0.64,7,1,10769.8,8582.43,1
55,4324.12,23.37,524,0.0,0.32,5,4,8169.75,567.11,0
23,3404.7,34.0,327,2535.23,0.54,7,2,10659.8,6321.77,0
35,4578.77,1.94,833,9811.58,0.63,7,0,9187.07,12004.26,1
56,4782.26,12.13,532,2752.0,0.34,2,1,12883.77,6008.63,1
52,5368.19,22.67,424,8767.67,0.66,1,2,9390.17,4018.26,0
41,4266.85,11.78,611,7090.58,0.24,7,1,7223.29,6723.99,1
35,5142.48,13.32,511,6040.44,0.86,7,4,12300.71,8846.89,0
45,4558.62,13.03,373,5043.4,0.58,6,0,5661.28,6202.07,0
43,3774.73,28.67,794,1827.17,0.22,7,2,10486.54,3216.65,1
32,5521.58,7.76,836,753.28,0.8,1,3,6273.81,0.0,1
61,3662.54,25.64,578,36.35,0.11,3,1,10872.8,6956.42,1
40,4351.19,7.17,744,7048.81,0.84,4,2,7288.37,5937.07,0
31,6394.15,21.98,438,5514.57,0.43,0,3,11193.87,7640.19,1
33,4978.44,20.14,631,6641.93,0.58,3,1,6583.86,9963.33,1
29,3461.27,6.67,639,1938.51,0.47,7,2,10520.86,8152.52,0
64,4463.66,21.02,542,5756.96,0.63,2,2,6389.98,14155.12,0
62,3703.01,5.48,399,9150.94,0.32,0,1,8879.1,9039.46,0
30,4069.32,19.76,549,3134.92,0.89,3,2,11264.0,11960.21,0
43,2848.6,24.15,613,3989.86,0.78,4,0,8285.81,5221.04,0
48,4394.68,9.26,470,4400.31,0.6,1,0,7049.59,3393.1,0
29,2806.26,8.34,496,12308.59,0.29,3,1,6323.62,7019.41,0
21,4530.44,9.02,417,9278.49,0.26,0,1,7969.25,3268.13,0
36,4533.83,1.43,442,11936.92,0.41,7,2,4092.05,4806.27,0
64,4957.57,19.62,414,14211.31,0.19,6,4,8934.82,8252.26,0
34,6197.84,21.45,382,4821.86,0.54,0,3,9958.74,7492.19,0
55,2712.74,32.16,425,6643.51,0.42,6,3,6953.15,5635.67,0
64,3126.42,3.41,603,0.0,0.35,1,3,6804.55,10511.97,0
30,3302.77,11.37,547,5948.25,0.27,0,4,10098.87,2123.78,0
44,3688.99,34.14,704,3916.01,0.66,5,0,9618.89,9645.06,1
42,4988.16,19.06,304,5734.13,0.34,6,3,8263.68,12788.54,0
66,3896.11,16.74,715,5961.69,0.54,7,1,10904.45,6075.61,1
49,3672.48,15.07,345,0.0,0.47,1,4,8947.03,11829.37,0
44,3184.52,18.91,415,6602.04,0.58,0,1,9784.32,13248.01,0
36,3632.29,26.99,787,4050.65,0.65,5,2,9447.84,17947.72,1
67,3803.85,1.91,479,1340.95,0.26,4,0,13239.89,12179.7,1
27,4103.84,16.5,535,3481.8,0.73,7,3,7152.56,217.05,0
65,2911.47,2.55,426,8037.63,0.28,7,2,13474.46,2599.42,0
51,4128.54,3.52,505,3257.16,0.36,3,4,7580.08,7374.72,0
48,4705.82,13.46,685,9970.96,0.2,3,2,9600.71,10270.8,1
46,4509.46,5.64,395,7079.89,0.53,3,1,5804.73,5140.68,0
59,3077.4,7.12,845,5302.34,0.69,2,4,7750.53,9389.01,0
30,4933.95,15.68,592,2228.35,0.55,3,0,3387.26,10244.52,1
35,4919.11,30.39,663,2468.2,0.36,7,0,12362.78,6355.71,1
32,4465.66,33.23,685,8949.25,0.53,0,0,5778.83,10777.69,1
26,3095.05,17.14,692,5236.73,0.49,1,3,11324.62,12261.29,0
22,2874.98,8.38,418,6044.98,0.43,2,1,10743.26,18402.31,0
